id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Citations>	score<Avg. pub. year>	description	url
242	Guerra (2017)	-2.4089	-0.7456	11	106	138	171	2017	<b>Integration of sustainability in engineering education: Why is PBL an answer?</b><br><i>International Journal of Sustainability in Higher Education</i><br>Year: 2017<br>Citations: 171	https://doi.org/10.1108/ijshe-02-2016-0022
243	Ciravegna-Martins-Da-Fonseca (2018)	-2.2519	-0.8147	11	67	91	38	2018	<b>Mapping higher education for sustainable development in Portugal</b><br><i>Management and Marketing</i><br>Year: 2018<br>Citations: 38	https://doi.org/10.2478/mmcks-2018-0023
244	Adebo (2025)	0.4374	2.5641	5	83	96	0	2025	<b>Spatial examination of sustainability literacy: the interplay of campus greenness and students' values</b><br><i>International Journal of Sustainability in Higher Education</i><br>Year: 2025<br>Citations: 0	https://doi.org/10.1108/ijshe-04-2025-0366
245	Andersson (2017)	-2.4022	-0.8019	11	76	100	55	2017	<b>Starting the pluralistic tradition of teaching? Effects of education for sustainable development (ESD) on pre-service teachers' views on teaching about sustainable development</b><br><i>Environmental Education Research</i><br>Year: 2017<br>Citations: 55	https://doi.org/10.1080/13504622.2016.1174982
246	Shishakly (2024)	1.9272	-1.7026	17	0	0	52	2024	<b>The influence of using smart technologies for sustainable development in higher education institutions</b><br><i>International Journal of Data and Network Science</i><br>Year: 2024<br>Citations: 52	https://doi.org/10.5267/j.ijdns.2023.10.015
247	Garzón-García (2023)	0.4744	2.5498	5	61	61	5	2023	<b>The integration of sustainability and the Sustainability Development Goals (SDGs) in the geographical teaching of tourism: a didactic and methodological proposal for University</b><br><i>Investigaciones Turisticas</i><br>Year: 2023<br>Citations: 5	https://doi.org/10.14198/inturi.22411
248	Grierson (2018)	-2.1401	-0.7283	11	22	24	18	2018	<b>TRANSFORMATIVE LEARNING METHODS IN INTERDISCIPLINARY POSTGRADUATE EDUCATION FOR SUSTAINABLE DEVELOPMENT (ESD)</b><br><i>ARCHNET-IJAR INTERNATIONAL JOURNAL OF ARCHITECTURAL RESEARCH</i><br>Year: 2018<br>Citations: 18	https://doi.org/10.26687/archnet-ijar.v12i1.1430
249	Mpofu-Hamadziripi (2022)	-1.1789	2.1463	7	119	130	14	2022	<b>Transforming Curricula in Higher Education: Description of Two Perspectives From the Global South and the Global North</b><br><i>Frontiers in Education</i><br>Year: 2022<br>Citations: 14	https://doi.org/10.3389/feduc.2022.775406
250	Chen (2025)	0.4605	2.5008	5	167	255	0	2025	<b>Demographic analysis of education for sustainable development among higher education institution students in China</b><br><i>International Journal of Sustainability in Higher Education</i><br>Year: 2025<br>Citations: 0	https://doi.org/10.1108/ijshe-01-2025-0054
251	Lenziardi (2025)	-1.305	2.1591	7	175	293	1	2025	<b>Educating for the future: a value competence model for higher education professors in sustainable development and business education</b><br><i>International Journal of Sustainability in Higher Education</i><br>Year: 2025<br>Citations: 1	https://doi.org/10.1108/ijshe-08-2024-0529
252	Rodríguez-Solera (2017)	-2.1961	-0.9391	11	46	50	29	2017	<b>Higher education for sustainable development at EARTH University</b><br><i>International Journal of Sustainability in Higher Education</i><br>Year: 2017<br>Citations: 29	https://doi.org/10.1108/ijshe-06-2015-0104
253	Zirakian (2026)	-2.4706	-1.1208	11	16	16	0	2026	<b>Integrating sustainability and research publication in civil engineering capstone education: a longitudinal work-integrated learning model</b><br><i>Higher Education, Skills and Work-based Learning</i><br>Year: 2026<br>Citations: 0	https://doi.org/10.1108/heswbl-10-2025-0481
254	Yu (2026)	-1.238	2.1886	7	223	457	0	2026	<b>Iterative competency development in professional education for sustainability: a Kolb-informed framework for transformative learning in higher education</b><br><i>Asian Education and Development Studies</i><br>Year: 2026<br>Citations: 0	https://doi.org/10.1108/aeds-08-2025-0416
255	Carstensen (2025)	0.6634	2.3011	5	9	13	0	2025	<b>Mapping Green Skills in Collective Skill Formation Systems: A Natural Language Processing Analysis of Danish Vocational Education and Training</b><br><i>Regulation and Governance</i><br>Year: 2025<br>Citations: 0	https://doi.org/10.1111/rego.70097
256	Balakrishnan (2025)	0.3532	2.2483	5	21	22	1	2025	<b>Participatory research strategy in creating climate change awareness campaign to community: Malaysian undergraduates' experiences</b><br><i>International Journal of Sustainability in Higher Education</i><br>Year: 2025<br>Citations: 1	https://doi.org/10.1108/ijshe-09-2024-0608
257	Jodoin (2020)	-1.1482	2.119	7	80	94	34	2020	<b>Promoting language education for sustainable development: a program effects case study in Japanese higher education</b><br><i>International Journal of Sustainability in Higher Education</i><br>Year: 2020<br>Citations: 34	https://doi.org/10.1108/ijshe-09-2019-0258
258	de Machado (2025)	-2.5173	-0.7747	11	20	20	0	2025	<b>Promoting Sustainability in HEIs: Implementing the ESG Agenda as a Strategy to Achieve the SDGs of the United Nations</b><br><i>World Sustainability Series</i><br>Year: 2025<br>Citations: 0	https://doi.org/10.1007/978-3-031-96251-6_31
259	Sattich (2026)	-1.297	2.19	7	187	331	9	2026	<b>Promoting sustainability through competencies? An explorative case study on sustainability education in Norway</b><br><i>Journal of Asian Public Policy</i><br>Year: 2026<br>Citations: 9	https://doi.org/10.1080/17516234.2024.2363087
260	Dumitru (2017)	2.263	-0.8832	18	0	0	25	2017	<b>Reorienting higher education pedagogical and professional development curricula toward sustainability - a Romanian perspective</b><br><i>International Journal of Sustainability in Higher Education</i><br>Year: 2017<br>Citations: 25	https://doi.org/10.1108/ijshe-03-2016-0046
261	Maruna (2019)	-0.4237	2.4146	6	182	308	22	2019	<b>Toward the Integration of SDGs in Higher Planning Education: Insights from Integrated Urbanism Study Program in Belgrade</b><br><i>SUSTAINABILITY</i><br>Year: 2019<br>Citations: 22	https://doi.org/10.3390/su11174519
262	Broermann (2025)	-1.3604	2.1708	7	81	97	0	2025	<b>Transformative Language Teaching Practices for Sustainability Among Adult L2 Learners of Swedish in a German University: The Case Study as a Teaching Method</b><br><i>Transformative Language Teaching for Sustainability: From Theory to Practice</i><br>Year: 2025<br>Citations: 0	https://doi.org/10.1007/978-3-031-85493-4_7
263	Xiong (2025)	0.4153	2.4815	5	148	200	1	2025	<b>Using global competence as a pedagogical approach to teach Sustainable Development Goals in higher education</b><br><i>International Journal of Sustainability in Higher Education</i><br>Year: 2025<br>Citations: 1	https://doi.org/10.1108/ijshe-06-2024-0401
264	Huang (2023)	-2.4636	-0.8482	11	50	71	5	2023	<b>A corpus-assisted discourse study of Chinese university students' perceptions of sustainability</b><br><i>Frontiers in Psychology</i><br>Year: 2023<br>Citations: 5	https://doi.org/10.3389/fpsyg.2023.1124909
265	Michalopoulou (2021)	-0.4965	2.5924	6	16	17	3	2021	<b>Development and delivery of a sustainable development unit in UK universities: A higher education’s guide for future sustainability leaders</b><br><i>World Sustainability Series</i><br>Year: 2021<br>Citations: 3	https://doi.org/10.1007/978-3-030-63399-8_30
266	Bartolomé-Quevedo (2025)	-0.4245	2.3582	6	54	57	0	2025	<b>Evaluating the Effectiveness of Interactive Learning through Simulation Games for Climate Action and Energy Transition</b><br><i>Colloquium in Information Science and Technology, CIST</i><br>Year: 2025<br>Citations: 0	https://doi.org/10.1109/cist65886.2025.11224234
267	Demeshkant (2025)	-1.2658	2.1222	7	146	213	0	2025	<b>How to Be a Change Agent at Schools? Development and Implementation of a Virtual Course for Pre-service Teachers’ Sustainability Education</b><br><i>World Sustainability Series</i><br>Year: 2025<br>Citations: 0	https://doi.org/10.1007/978-3-031-86985-3_10
268	Imai (2025)	-0.5532	2.5113	6	22	23	0	2025	<b>Incorporating Sustainable Development Goals into an English for Global Citizenship Curriculum at an International Liberal Arts University in Japan</b><br><i>European Journal of Applied Linguistics</i><br>Year: 2025<br>Citations: 0	https://doi.org/10.1515/eujal-2024-0041
269	Pagkratis (2024)	2.4494	0.0157	1	0	0	4	2024	<b>Learning outcomes for the future: how STEM education promotes sustainable development, innovation and green skills for young adults in Germany</b><br><i>Studies in the Education of Adults</i><br>Year: 2024<br>Citations: 4	https://doi.org/10.1080/02660830.2024.2429886
270	Ariyatun (2024)	-0.4073	2.5185	6	55	63	2	2024	<b>Reconstruction of the Engineering Design Project (EDPj) Learning Model based on Ethno-ESD to Actualize Students' Sustainable Environmental Literacy</b><br><i>LUMAT</i><br>Year: 2024<br>Citations: 2	https://doi.org/10.31129/lumat.12.4.2300
271	Acosta-Castellanos (2020)	-2.5148	-0.8512	11	30	42	2	2020	<b>The Evolution from the Environmental Education Model to the Education for Sustainable Development Model. Case Study of Environmental Engineering at Santo Tomas University, Colombia</b><br><i>ACM International Conference Proceeding Series</i><br>Year: 2020<br>Citations: 2	https://doi.org/10.1145/3434780.3436661
272	Swardh (2024)	-1.2608	2.0875	7	125	198	6	2024	<b>Time to Rethink Intended Learning Outcomes for Sustainable Development? A Qualitative Exploration and Reflection of Course Syllabuses in Swedish Undergraduate Physiotherapy Education</b><br><i>JOURNAL OF MEDICAL EDUCATION AND CURRICULAR DEVELOPMENT</i><br>Year: 2024<br>Citations: 6	https://doi.org/10.1177/23821205241260599
273	Isenmann (2016)	2.5699	0.6377	2	33	39	4	2016	<b>ZukunftGestalten@HM—Future City. Transdisciplinary Approach Combining Higher Education for Sustainable Development and Designing the Future of the City of Munich in an Urban Real Lab Case</b><br><i>World Sustainability Series</i><br>Year: 2016<br>Citations: 4	https://doi.org/10.1007/978-3-319-26734-0_20
274	Valderrama-Hernández (2025)	-1.2878	2.1835	7	171	304	0	2025	<b>An instrument to analyse the sustainability competence of university students in education sciences</b><br><i>International Journal of Sustainability in Higher Education</i><br>Year: 2025<br>Citations: 0	https://doi.org/10.1108/ijshe-01-2024-0041
275	van den Berg (2025)	0.2018	2.4797	5	30	32	2	2025	<b>Bridging Local Realities and Global Goals: Exploring Student-Led Sustainable-Smart Innovation Projects in a Marginalised Community</b><br><i>Communications in Computer and Information Science</i><br>Year: 2025<br>Citations: 2	https://doi.org/10.1007/978-3-031-82478-4_4
276	Block (2016)	-2.3816	-0.9232	11	111	145	8	2016	<b>Dies Oecologicusâ€”How to Foster a Whole Institutional Change with a Student-Led Project as Tipping Point for Sustainable Development at Universities</b><br><i>World Sustainability Series</i><br>Year: 2016<br>Citations: 8	https://doi.org/10.1007/978-3-319-32928-4_24
277	Prgomet (2025)	1.8697	1.5364	3	0	0	0	2025	<b>Education on multifunctional agriculture: keeping up with the rapidly changing world</b><br><i>Acta Horticulturae</i><br>Year: 2025<br>Citations: 0	https://doi.org/10.17660/actahortic.2025.1438.12
278	Ng (2020)	-2.3465	-0.6604	11	30	33	1	2020	<b>Measuring the Effectiveness of Sustainability-Related Course Towards Strengthening the Universityâ€™s Sustainability Strategy in Teaching and Learning Programmes</b><br><i>World Sustainability Series</i><br>Year: 2020<br>Citations: 1	https://doi.org/10.1007/978-3-030-15604-6_33
279	Workman (2025)	-0.1749	2.5264	6	10	10	1	2025	<b>Promoting Sustainable Development Through Service Learning in an International Virtual Exchange Program</b><br><i>Sustainable Development Goals Series</i><br>Year: 2025<br>Citations: 1	https://doi.org/10.1007/978-3-031-76418-9_14
280	Szennay (2026)	-2.363	-0.9232	11	144	187	0	2026	<b>Sustainability as a Leading Principle of a University: The Case of Budapest University of Economics and Business</b><br><i>World Sustainability Series</i><br>Year: 2026<br>Citations: 0	https://doi.org/10.1007/978-3-032-00361-4_11
281	Tushar (2026)	-0.4271	2.3828	6	89	99	0	2026	<b>Sustainable Development in Action: International University of Business Agriculture and Technology’s Path to a Greener Future</b><br><i>World Sustainability Series</i><br>Year: 2026<br>Citations: 0	https://doi.org/10.1007/978-3-032-00361-4_27
282	Urenje (2021)	-2.0606	-0.8831	11	20	24	1	2021	<b>The Change Project Approach: A response for reorienting teacher education to address Education 2030 in southern Africa – The case of Midlands State University, Zimbabwe</b><br><i>Southern African Journal of Environmental Education</i><br>Year: 2021<br>Citations: 1	https://doi.org/10.4314/sajee.v37i1.6
283	Rosenberg (2018)	-1.1847	2.2329	7	106	108	28	2018	<b>The green economy learning assessment South Africa: Lessons for higher education, skills and work-based learning</b><br><i>Higher Education, Skills and Work-based Learning</i><br>Year: 2018<br>Citations: 28	https://doi.org/10.1108/heswbl-03-2018-0041
284	Ayers (2020)	-1.2194	2.1255	7	153	235	50	2020	<b>The Use of Reflective Pedagogies in Sustainability Leadership Education-A Case Study</b><br><i>SUSTAINABILITY</i><br>Year: 2020<br>Citations: 50	https://doi.org/10.3390/su12176726
285	Bowden (2026)	0.4259	2.363	5	90	109	0	2026	<b>“Sustainability is more than saving water” – learning for sustainability through a whole institution process in university teacher education</b><br><i>International Journal of Sustainability in Higher Education</i><br>Year: 2026<br>Citations: 0	https://doi.org/10.1108/ijshe-09-2024-0604
286	Mifsud (2023)	-1.1752	2.2022	7	114	123	2	2023	<b>Application of Education for Sustainable Development (ESD) as a Route to Overcoming Barriers in Designing Circular Economy (CE) Educational Material</b><br><i>Smart Innovation, Systems and Technologies</i><br>Year: 2023<br>Citations: 2	https://doi.org/10.1007/978-981-19-9205-6_33
287	Cuadrado-Ballesteros (2025)	-1.2059	2.2254	7	133	190	0	2025	<b>Bridging knowledge and action: Sustainable development through learning landscapes in higher education</b><br><i>Innovations in Education and Teaching International</i><br>Year: 2025<br>Citations: 0	https://doi.org/10.1080/14703297.2025.2516113
288	Li (2024)	-1.3456	2.073	7	69	82	0	2024	<b>Developing A Conceptual Framework for Sustainable Development Education Through Digital Tools: Qualitative Insights from Southwest China</b><br><i>Journal of Curriculum and Teaching</i><br>Year: 2024<br>Citations: 0	https://doi.org/10.5430/jct.v13n1p119
289	Hajdukiewicz (2020)	-0.5082	2.3719	6	52	60	29	2020	<b>Education for Sustainable Development-The Case of Massive Open Online Courses</b><br><i>SUSTAINABILITY</i><br>Year: 2020<br>Citations: 29	https://doi.org/10.3390/su12208542
290	Saudelli (2022)	-2.3168	-1.0554	11	27	32	10	2022	<b>Education for sustainable development: Insights from Canadian and South African universities</b><br><i>Perspectives in Education</i><br>Year: 2022<br>Citations: 10	https://doi.org/10.18820/2519593x/pie.v40.i3.4
291	Çıralı Sarıca (2026)	0.3965	2.2867	5	22	29	0	2026	<b>From university social responsibility to sustainable development: making sense of service learning through digital storytelling as areflective practice</b><br><i>International Journal of Sustainability in Higher Education</i><br>Year: 2026<br>Citations: 0	https://doi.org/10.1108/ijshe-09-2025-1097
292	Zain (2026)	1.4707	1.9477	4	1	7	0	2026	<b>Future-ready accountants for climate action and governance: embedding analytics and SDGs in higher education</b><br><i>JOURNAL OF INTERNATIONAL EDUCATION IN BUSINESS</i><br>Year: 2026<br>Citations: 0	https://doi.org/10.1108/jieb-08-2025-0111
293	Mohd Zain (2026)	1.0293	2.3824	4	4	10	0	2026	<b>Integrating data analytics into accounting curricula: a pathway to SDG achievement in Malaysian higher education</b><br><i>International Journal of Sustainability in Higher Education</i><br>Year: 2026<br>Citations: 0	https://doi.org/10.1108/ijshe-08-2025-0875
294	Maijala (2025)	-1.3243	2.1878	7	132	172	0	2025	<b>Materials for Transformative Language Teaching for Sustainability Model—Students’ Perspectives</b><br><i>Transformative Language Teaching for Sustainability: From Theory to Practice</i><br>Year: 2025<br>Citations: 0	https://doi.org/10.1007/978-3-031-85493-4_8
295	Contreras (2019)	-1.196	2.1996	7	147	230	17	2019	<b>Place-based education: An approach for a sustainable curriculum in higher education</b><br><i>Bordon. Revista de Pedagogia</i><br>Year: 2019<br>Citations: 17	https://doi.org/10.13042/bordon.2019.68295
296	Xing (2021)	-2.6716	-0.5055	11	3	3	3	2021	<b>Evaluation for Education of the Sustainable Development of Engineering College Students Base on NLP Method</b><br><i>Proceedings - 2021 2nd International Conference on Information Science and Education, ICISE-IE 2021</i><br>Year: 2021<br>Citations: 3	https://doi.org/10.1109/icise-ie53922.2021.00165
297	Koniukhov (2020)	-2.2904	-0.6647	11	55	58	18	2020	<b>Implementation of education for sustainable development principles in the training of future software engineers</b><br><i>E3S Web of Conferences</i><br>Year: 2020<br>Citations: 18	https://doi.org/10.1051/e3sconf/202016610035
298	Bartlett (2020)	-1.2046	2.2123	7	169	268	17	2020	<b>Integrating Core Sustainability Meta-Competencies and SDGs Across the Silos in Curriculum and Professional Development</b><br><i>Sustainable Development Goals Series</i><br>Year: 2020<br>Citations: 17	https://doi.org/10.1007/978-3-030-26157-3_6
299	Caeiro (2020)	-2.2858	-1.153	11	7	10	36	2020	<b>Sustainability assessment in higher education institutions</b><br><i>Sustainability (Switzerland)</i><br>Year: 2020<br>Citations: 36	https://doi.org/10.3390/su12083433
300	Pfeiffer (2017)	-1.2528	2.2227	7	173	276	5	2017	<b>Training sustainability change agents: Lessons from international water education</b><br><i>World Sustainability Series</i><br>Year: 2017<br>Citations: 5	https://doi.org/10.1007/978-3-319-47877-7_3
301	Brogden (2022)	0.5579	2.223	5	18	18	7	2022	<b>A learning design framework for community resilience: International and transdisciplinary perspectives on a boundary object</b><br><i>International Journal of Educational Research Open</i><br>Year: 2022<br>Citations: 7	https://doi.org/10.1016/j.ijedro.2022.100200
302	Sierra (2025)	-1.2774	2.0643	7	120	154	0	2025	<b>Active Learning in Higher Education to Raise Sustainability Awareness</b><br><i>World Sustainability Series</i><br>Year: 2025<br>Citations: 0	https://doi.org/10.1007/978-3-031-80434-2_14
303	Karabiyik (2024)	-0.1192	2.8168	6	4	4	0	2024	<b>Assessing Climate Literacy in Engineering Undergraduate Students Through Simulation-Based Learning</b><br><i>Proceedings - Frontiers in Education Conference, FIE</i><br>Year: 2024<br>Citations: 0	https://doi.org/10.1109/fie61694.2024.10893404
304	Dawodu (2021)	-2.5239	-0.9074	11	33	40	5	2021	<b>EDUCATION for SUSTAINABLE DEVELOPMENT: A STAKEHOLDER ANALYSIS between A CHINESE and SINO-FOREIGN UNIVERSITY</b><br><i>WIT Transactions on Ecology and the Environment</i><br>Year: 2021<br>Citations: 5	https://doi.org/10.2495/sc210381
305	da Matta (2025)	-1.8418	1.5957	8	0	0	0	2025	<b>From theory to practice: Developing green skills through social economy and higher education</b><br><i>Building a Green Future Through Essential Decision-Making Competencies</i><br>Year: 2025<br>Citations: 0	https://doi.org/10.4018/979-8-3373-0189-1.ch019
306	Masseck (2017)	-1.2195	2.2516	7	114	140	42	2017	<b>Living Labs in Architecture as Innovation Arenas within Higher Education Institutions</b><br><i>Energy Procedia</i><br>Year: 2017<br>Citations: 42	https://doi.org/10.1016/j.egypro.2017.05.035
307	Erguvan (2024)	-2.4501	-0.9797	11	54	63	4	2024	<b>What difference does one course make? Assessing the impact of content-based instruction on students' sustainability literacy</b><br><i>Humanities and Social Sciences Communications</i><br>Year: 2024<br>Citations: 4	https://doi.org/10.1057/s41599-024-03149-4
308	Mpuangnan (2025)	-0.4833	2.6324	6	7	7	0	2025	<b>Women’s Leadership in Climate Change Education</b><br><i>Women’s Leadership in African Education</i><br>Year: 2025<br>Citations: 0	https://doi.org/10.1007/978-3-031-90038-9_12
309	Prawitz (2025)	-2.4303	-0.9211	11	116	149	0	2025	<b>Be the Change: How Peer-to-Peer and Project-Based Seminars Open Communicative Arenas and Possibilities to Provoke Institutional Change at Universities</b><br><i>World Sustainability Series</i><br>Year: 2025<br>Citations: 0	https://doi.org/10.1007/978-3-031-80434-2_34
310	Birdman (2025)	0.4311	2.4999	5	119	153	1	2025	<b>Connecting Sustainability and Culture: Building Competencies Through Virtual Exchange</b><br><i>World Sustainability Series</i><br>Year: 2025<br>Citations: 1	https://doi.org/10.1007/978-3-031-80434-2_40
311	Hermann (2025)	-0.4713	2.4464	6	83	115	0	2025	<b>Education for sustainable development goals through service learning: a university-community collaboration in northeast Brazil</b><br><i>International Journal of Sustainability in Higher Education</i><br>Year: 2025<br>Citations: 0	https://doi.org/10.1108/ijshe-11-2024-0776
312	Diaz-Clark (2025)	-0.696	2.4916	6	6	7	0	2025	<b>From Science to Solutions: Teaching Climate Change as Simple, Serious, and Solvable</b><br><i>Journal of College Science Teaching</i><br>Year: 2025<br>Citations: 0	https://doi.org/10.1080/0047231x.2025.2514202
313	Suárez-Vásquez (2025)	-1.1576	2.2046	7	101	136	0	2025	<b>Integration of Sustainability Competencies in Creative Disciplines Training. Colombian Case</b><br><i>World Sustainability Series</i><br>Year: 2025<br>Citations: 0	https://doi.org/10.1007/978-3-031-86985-3_12
314	Cotton (2026)	-1.2244	2.1472	7	179	318	0	2026	<b>Sustainability in business and economics education in South African universities: Whose agenda is it?</b><br><i>International Journal of Educational Research Open</i><br>Year: 2026<br>Citations: 0	https://doi.org/10.1016/j.ijedro.2025.100531
315	Tırınk (2026)	-0.4505	2.3698	6	63	74	0	2026	<b>Sustainable Endeavors at a Turkish University: A UI GreenMetric Exploration</b><br><i>World Sustainability Series</i><br>Year: 2026<br>Citations: 0	https://doi.org/10.1007/978-3-032-00361-4_21
316	Syed-Abdullah (2025)	-1.2564	2.0331	7	55	63	1	2025	<b>University Teachers’ Competencies for Implementing ESD in Higher Education Curriculum: A Case Study of Malaysia</b><br><i>World Sustainability Series</i><br>Year: 2025<br>Citations: 1	https://doi.org/10.1007/978-3-031-86985-3_19
317	Willats (2018)	-2.3495	-0.7526	11	67	73	25	2018	<b>A university wide approach to embedding the sustainable development goals in the curriculum—a case study from the nottingham trent university’s Green academy</b><br><i>World Sustainability Series</i><br>Year: 2018<br>Citations: 25	https://doi.org/10.1007/978-3-319-70281-0_5
318	Boman (2025)	-1.4005	2.0358	7	23	29	1	2025	<b>Different Ways to Develop Sustainability Competences—Experiences from the University of Gothenburg</b><br><i>World Sustainability Series</i><br>Year: 2025<br>Citations: 1	https://doi.org/10.1007/978-3-031-80380-2_8
319	Tombleson (2026)	-2.4823	-0.7578	11	43	48	0	2026	<b>Equipping Future Business Leaders: The Role of Work-Integrated Learning in Sustainability</b><br><i>The Sustainable Development Goals and the Business Sector: Trends and Implementation Challenges</i><br>Year: 2026<br>Citations: 0	https://doi.org/10.1108/978-1-83608-134-020261011
320	Hantsch (2025)	-0.124	2.5187	5	2	2	0	2025	<b>Implementation of Vocational Education and Training for Sustainable Development Through Cooperation Between Research and Practice</b><br><i>World Sustainability Series</i><br>Year: 2025<br>Citations: 0	https://doi.org/10.1007/978-3-031-86985-3_11
321	Ng (2023)	-2.4182	-0.6734	11	43	51	1	2023	<b>Implementing Sustainability Strategies, Programs, and Practices for the Communities in Higher Education Institutions: Case Study in USM, Malaysia</b><br><i>Handbook of Sustainability Science in the Future</i><br>Year: 2023<br>Citations: 1	https://doi.org/10.1007/978-3-031-04560-8_62
322	Lin (2026)	-2.4339	-0.8484	11	102	118	0	2026	<b>Optimizing sustainability literacy in engineering education: a two-stage SEM-neural network investigation of curriculum drivers on sustainability literacy among engineering students</b><br><i>INTERNATIONAL JOURNAL OF SUSTAINABILITY IN HIGHER EDUCATION</i><br>Year: 2026<br>Citations: 0	https://doi.org/10.1108/ijshe-06-2025-0510
323	Singh-Pillay (2020)	-0.3211	2.6637	6	42	44	15	2020	<b>Pre-service Technology Teachers' Experiences of Project Based Learning as Pedagogy for Education for Sustainable Development</b><br><i>Universal Journal of Educational Research</i><br>Year: 2020<br>Citations: 15	https://doi.org/10.13189/ujer.2020.080530
324	Purwianingsih (2022)	0.3999	2.5306	5	134	193	14	2022	<b>PROGRAM FOR INTEGRATING EDUCATION FOR SUSTAINABLE DEVELOPMENT (ESD) INTO PROSPECTIVE BIOLOGY TEACHERS’ TECHNOLOGICAL PEDAGOGICAL CONTENT KNOWLEDGE (TPACK)</b><br><i>Jurnal Pendidikan IPA Indonesia</i><br>Year: 2022<br>Citations: 14	https://doi.org/10.15294/jpii.v11i2.34772
325	Chen (2025)	-0.4468	2.4807	6	58	61	1	2025	<b>Rethinking talent cultivation for carbon neutrality: a case study of higher education reform in China</b><br><i>Journal of Chinese Economic and Business Studies</i><br>Year: 2025<br>Citations: 1	https://doi.org/10.1080/14765284.2025.2506216
326	Novaes (2025)	-0.256	2.5328	6	10	12	0	2025	<b>Serious Game Applied as Experiential Learning for the Development Behavior of Waste Reduction and Promote Education for Sustainable Development</b><br><i>World Sustainability Series</i><br>Year: 2025<br>Citations: 0	https://doi.org/10.1007/978-3-031-96251-6_38
327	Gabaudan (2025)	-0.247	2.3072	6	15	15	0	2025	<b>Sowing Seeds of Change: Cultivating Sustainability Literacy in TU Dublin’s Language Studies Curriculum</b><br><i>World Sustainability Series</i><br>Year: 2025<br>Citations: 0	https://doi.org/10.1007/978-3-031-86985-3_16
328	García-Aranda (2023)	-1.4968	2.2754	7	7	8	1	2023	<b>Sustainability in Engineering Education: Experiences of Educational Innovation</b><br><i>Handbook of Sustainability Science in the Future</i><br>Year: 2023<br>Citations: 1	https://doi.org/10.1007/978-3-031-04560-8_153
329	Weldemariam (2025)	-0.4216	2.5486	6	97	118	1	2025	<b>Systematic Integration of Sustainable Development into Curriculum: Insights and Actions from a Baseline Study at the University of Gothenburg</b><br><i>World Sustainability Series</i><br>Year: 2025<br>Citations: 1	https://doi.org/10.1007/978-3-031-80434-2_30
330	Cassar (2024)	-1.2331	2.2517	7	123	170	0	2024	<b>The Integration of ESD in Geography Syllabi at Higher Education Level in Malta</b><br><i>World Sustainability Series</i><br>Year: 2024<br>Citations: 0	https://doi.org/10.1007/978-3-031-49853-4_8
331	Zhang (2025)	-1.2808	2.1327	7	166	281	0	2025	<b>Understanding greenhouse gas emissions and life cycle assessment of clothing: engaging students’ hands, heads and hearts</b><br><i>International Journal of Sustainability in Higher Education</i><br>Year: 2025<br>Citations: 0	https://doi.org/10.1108/ijshe-10-2024-0705
332	Kiyani (2025)	0.4542	2.5206	5	174	254	0	2025	<b>A Framework to Design Transformative and Transdisciplinary Student-Led STE(A)M Clubs to Develop Students’ Sustainability Competencies</b><br><i>World Sustainability Series</i><br>Year: 2025<br>Citations: 0	https://doi.org/10.1007/978-3-031-80434-2_36
333	Schmidt-Ross (2025)	0.3895	2.4255	5	186	335	0	2025	<b>Competence Building Through Off-Campus Service Learning—Exploring the Impact of a ‘Sustainability Challenge’</b><br><i>World Sustainability Series</i><br>Year: 2025<br>Citations: 0	https://doi.org/10.1007/978-3-031-80380-2_9
334	Consorte-McCrea (2018)	-2.181	-0.7656	11	28	34	1	2018	<b>Curriculum review of ESD at CCCU: A case study in health and wellbeing</b><br><i>World Sustainability Series</i><br>Year: 2018<br>Citations: 1	https://doi.org/10.1007/978-3-319-70281-0_15
335	Schmidberger (2025)	-1.2234	2.3489	7	32	34	0	2025	<b>Design Thinking in the Context of Education for Sustainable Development in Higher Education in Germany</b><br><i>World Sustainability Series</i><br>Year: 2025<br>Citations: 0	https://doi.org/10.1007/978-3-031-80434-2_13
336	Litzner Ordóñez (2019)	-1.1991	2.2443	7	126	155	28	2019	<b>Education for sustainable development in the context of higher education in Bolivia. Perceptions of university professors</b><br><i>Teoria de la Educacion</i><br>Year: 2019<br>Citations: 28	https://doi.org/10.14201/teri.19037
337	Viviani (2022)	0.3777	2.5599	5	67	72	9	2022	<b>Inclusion and education for sustainable development: The experience of the University of Siena</b><br><i>Perspectives in Education</i><br>Year: 2022<br>Citations: 9	https://doi.org/10.18820/2519593x/pie.v40.i3.9
338	Zinn (2017)	2.1285	1.0724	2	8	14	4	2017	<b>Munich University of Applied Sciences Towards a â€œWhole Institution Approachâ€â€”Illustrations Along x-Disciplinary Perspectives to Education for Sustainable Development</b><br><i>World Sustainability Series</i><br>Year: 2017<br>Citations: 4	https://doi.org/10.1007/978-3-319-47889-0_16
339	Khan (2023)	-2.4146	-0.7023	11	51	53	3	2023	<b>Preparing Future-Fit Leaders for the Sustainable Development Era</b><br><i>The Sustainable University of the Future: Reimagining Higher Education and Research</i><br>Year: 2023<br>Citations: 3	https://doi.org/10.1007/978-3-031-20186-8_5
